scientificName,decimalLatitude,decimalLongitude
Trachemys scripta scripta,33.467921,-79.105281
Trachemys scripta scripta,33.471957,-84.306045
Trachemys scripta scripta,33.471957,-84.306045
Trachemys scripta scripta,33.473,-84.305717
Trachemys scripta scripta,33.473,-84.305641
Trachemys scripta scripta,33.473159,-84.30728
Trachemys scripta scripta,33.47583,-84.309067
Trachemys scripta scripta,33.476987,-84.331661
Trachemys scripta scripta,33.477111,-79.14808
Trachemys scripta scripta,33.477316,-79.096361
Trachemys scripta scripta,33.47843,-84.028512
Trachemys scripta scripta,33.479375,-79.051448
Trachemys scripta scripta,33.480096,-84.299705
Trachemys scripta scripta,33.480336,-84.299638
Trachemys scripta scripta,33.480412,-79.182853
Trachemys scripta scripta,33.480649,-79.088169
Trachemys scripta scripta,33.482383,-79.13455
Trachemys scripta scripta,33.483725,-84.336614
Trachemys scripta scripta,33.484779,-79.080956
Trachemys scripta scripta,33.486849,-81.974955
Trachemys scripta scripta,33.486908,-86.77533
Trachemys scripta scripta,33.487076,-81.975297
Trachemys scripta scripta,33.487233,-81.976339
Trachemys scripta scripta,33.487341,-81.976291
Trachemys scripta scripta,33.487543,-79.128594
Trachemys scripta scripta,33.489735,-79.103672
Trachemys scripta scripta,33.490729,-79.089042
Trachemys scripta scripta,33.491727,-79.526915
Trachemys scripta scripta,33.492553,-79.527728
Trachemys scripta scripta,33.49282,-79.144091
Trachemys scripta scripta,33.492891,-79.532744
Trachemys scripta scripta,33.497036,-79.057057
Trachemys scripta scripta,33.499059,-79.061729
Trachemys scripta scripta,33.499699,-79.040638
Trachemys scripta scripta,33.503912,-79.069205
Trachemys scripta scripta,33.504157,-79.071236
Trachemys scripta scripta,33.504601,-79.071628
Trachemys scripta scripta,33.505173,-80.253458
Trachemys scripta scripta,33.506306,-79.073153
Trachemys scripta scripta,33.507603,-79.075019
Trachemys scripta scripta,33.508173,-79.137882
Trachemys scripta scripta,33.510984,-79.08223
Trachemys scripta scripta,33.514028,-79.185079
Trachemys scripta scripta,33.514562,-79.060929
Trachemys scripta scripta,33.514729,-79.143335
Trachemys scripta scripta,33.515872,-79.093075
Trachemys scripta scripta,33.51603,-79.051292
Trachemys scripta scripta,33.516132,-80.480748
Trachemys scripta scripta,33.516141,-79.089321
Trachemys scripta scripta,33.518646,-79.097572
Trachemys scripta scripta,33.519511,-79.098236
Trachemys scripta scripta,33.520778,-79.098251
Trachemys scripta scripta,33.521531,-84.008367
Trachemys scripta scripta,33.523771,-79.099241
Trachemys scripta scripta,33.52395,-79.118977
Trachemys scripta scripta,33.53083,-80.42823
Trachemys scripta scripta,33.530847,-80.428787
Trachemys scripta scripta,33.533096,-80.428591
Trachemys scripta scripta,33.536745,-79.002555
Trachemys scripta scripta,33.537609,-79.421799
Trachemys scripta scripta,33.539663,-80.941187
Trachemys scripta scripta,33.542025,-80.437042
Trachemys scripta scripta,33.542732,-79.071863
Trachemys scripta scripta,33.543749,-79.192416
Trachemys scripta scripta,33.546564,-83.728114
Trachemys scripta scripta,33.547092,-81.723258
Trachemys scripta scripta,33.547668,-81.72303
Trachemys scripta scripta,33.548556,-80.498326
Trachemys scripta scripta,33.552075,-81.498397
Trachemys scripta scripta,33.555078,-85.653222
Trachemys scripta scripta,33.559365,-101.796066
Trachemys scripta scripta,33.560268,-81.507302
Trachemys scripta scripta,33.569056,-79.07326
Trachemys scripta scripta,33.569119,-101.901504
Trachemys scripta scripta,33.569119,-101.901504
Trachemys scripta scripta,33.569119,-101.901504
Trachemys scripta scripta,33.569675,-101.902002
Trachemys scripta scripta,33.569705,-79.094619
Trachemys scripta scripta,33.570252,-101.903956
Trachemys scripta scripta,33.575872,-84.079947
Trachemys scripta scripta,33.576468,-79.098457
Trachemys scripta scripta,33.581195,-84.702462
Trachemys scripta scripta,33.581535,-84.708595
Trachemys scripta scripta,33.584392,-84.061575
Trachemys scripta scripta,33.586578,-79.189138
Trachemys scripta scripta,33.587396,-84.058542
Trachemys scripta scripta,33.587704,-79.143937
Trachemys scripta scripta,33.58829,-80.458004
Trachemys scripta scripta,33.588753,-84.063255
Trachemys scripta scripta,33.589767,-84.0669
Trachemys scripta scripta,33.591387,-79.165601
Trachemys scripta scripta,33.591602,-82.144838
Trachemys scripta scripta,33.595055,-79.156636
Trachemys scripta scripta,33.596322,-84.344025
Trachemys scripta scripta,33.598511,-85.07694
Trachemys scripta scripta,33.601847,-85.789437
Trachemys scripta scripta,33.610508,-81.744781
Trachemys scripta scripta,33.614372,-101.875738
Trachemys scripta scripta,33.614455,-101.875956
Trachemys scripta scripta,33.616487,-83.975759
Trachemys scripta scripta,33.61663,-79.114052
Trachemys scripta scripta,33.622263,-80.759334
Trachemys scripta scripta,33.632634,-84.150769
Trachemys scripta scripta,33.649003,-78.997399
Trachemys scripta scripta,33.650876,-78.930238
Trachemys scripta scripta,33.651903,-83.291275
Trachemys scripta scripta,33.653648,-83.290071
Trachemys scripta scripta,33.654764,-117.835378
Trachemys scripta scripta,33.654904,-117.832904
Trachemys scripta scripta,33.655301,-117.834208
Trachemys scripta scripta,33.665218,-78.942219
Trachemys scripta scripta,33.670761,-79.050064
Trachemys scripta scripta,33.671331,-79.060138
Trachemys scripta scripta,33.680825,-84.245511
Trachemys scripta scripta,33.681287,-84.340182
Trachemys scripta scripta,33.68906,-78.886694
Trachemys scripta scripta,33.6956,-78.89
Trachemys scripta scripta,33.705219,-78.999942
Trachemys scripta scripta,33.708013,-78.910338
Trachemys scripta scripta,33.708117,-84.866677
Trachemys scripta scripta,33.708482,-84.866744
Trachemys scripta scripta,33.708576,-84.866553
Trachemys scripta scripta,33.708785,-78.962986
Trachemys scripta scripta,33.709156,-78.963426
Trachemys scripta scripta,33.710981,-84.333597
Trachemys scripta scripta,33.715797,-78.883026
Trachemys scripta scripta,33.71711,-78.883659
Trachemys scripta scripta,33.719675,-78.871939
Trachemys scripta scripta,33.721992,-78.87123
Trachemys scripta scripta,33.722033,-78.871244
Trachemys scripta scripta,33.722227,-78.86979
Trachemys scripta scripta,33.729028,-86.643633
Trachemys scripta scripta,33.730342,-116.3794
Trachemys scripta scripta,33.739893,-79.295999
Trachemys scripta scripta,33.740607,-84.251089
Trachemys scripta scripta,33.741529,-78.922527
Trachemys scripta scripta,33.742702,-78.921424
Trachemys scripta scripta,33.74805,-83.79062
Trachemys scripta scripta,33.755836,-84.622215
Trachemys scripta scripta,33.755845,-84.622212
Trachemys scripta scripta,33.764547,-79.033053
Trachemys scripta scripta,33.765122,-80.643489
Trachemys scripta scripta,33.765299,-79.165461
Trachemys scripta scripta,33.766606,-84.264168
Trachemys scripta scripta,33.768167,-84.27756
Trachemys scripta scripta,33.768235,-84.277322
Trachemys scripta scripta,33.770032,-80.666456
Trachemys scripta scripta,33.771199,-78.771653
Trachemys scripta scripta,33.772515,-80.671617
Trachemys scripta scripta,33.773922,-79.431372
Trachemys scripta scripta,33.777324,-79.055207
Trachemys scripta scripta,33.778763,-79.056382
Trachemys scripta scripta,33.780753,-80.637437
Trachemys scripta scripta,33.780988,-80.641914
Trachemys scripta scripta,33.781074,-79.049933
Trachemys scripta scripta,33.782203,-79.0234
Trachemys scripta scripta,33.782245,-79.00573
Trachemys scripta scripta,33.782608,-79.028641
Trachemys scripta scripta,33.782643,-79.031483
Trachemys scripta scripta,33.783076,-80.666111
Trachemys scripta scripta,33.784105,-84.376882
Trachemys scripta scripta,33.784222,-84.377
Trachemys scripta scripta,33.785,-78.965278
Trachemys scripta scripta,33.785393,-79.322194
Trachemys scripta scripta,33.790351,-79.075274
Trachemys scripta scripta,33.790852,-79.04084
Trachemys scripta scripta,33.791872,-80.749049
Trachemys scripta scripta,33.792009,-79.035791
Trachemys scripta scripta,33.793443,-80.803361
Trachemys scripta scripta,33.7948,-80.782096
Trachemys scripta scripta,33.795,-80.771146
Trachemys scripta scripta,33.795201,-84.36923
Trachemys scripta scripta,33.796622,-79.012523
Trachemys scripta scripta,33.79663,-79.012336
Trachemys scripta scripta,33.796683,-79.012314
Trachemys scripta scripta,33.796951,-79.012765
Trachemys scripta scripta,33.797058,-79.011009
Trachemys scripta scripta,33.79862,-84.315817
Trachemys scripta scripta,33.798934,-84.316763
Trachemys scripta scripta,33.798949,-78.953408
Trachemys scripta scripta,33.799328,-78.74633
Trachemys scripta scripta,33.799338,-78.746291
Trachemys scripta scripta,33.802789,-84.396253
Trachemys scripta scripta,33.803322,-84.310355
Trachemys scripta scripta,33.806143,-81.192478
Trachemys scripta scripta,33.807151,-78.754422
Trachemys scripta scripta,33.807824,-80.799855
Trachemys scripta scripta,33.808774,-84.300127
Trachemys scripta scripta,33.809012,-118.087149
Trachemys scripta scripta,33.809332,-118.086843
Trachemys scripta scripta,33.809393,-118.08738
Trachemys scripta scripta,33.809475,-80.703383
Trachemys scripta scripta,33.809507,-84.298282
Trachemys scripta scripta,33.809517,-118.087164
Trachemys scripta scripta,33.809517,-118.087174
Trachemys scripta scripta,33.809523,-84.298224
Trachemys scripta scripta,33.809533,-118.08725
Trachemys scripta scripta,33.809538,-118.087233
Trachemys scripta scripta,33.809542,-84.298377
Trachemys scripta scripta,33.809548,-118.086937
Trachemys scripta scripta,33.809548,-118.086937
Trachemys scripta scripta,33.809562,-118.08693
Trachemys scripta scripta,33.809565,-118.086929
Trachemys scripta scripta,33.809599,-118.087271
Trachemys scripta scripta,33.809635,-118.087242
Trachemys scripta scripta,33.80967,-118.086625
Trachemys scripta scripta,33.809742,-118.086678
Trachemys scripta scripta,33.809783,-118.086958
Trachemys scripta scripta,33.811445,-118.08441
Trachemys scripta scripta,33.813012,-117.92073
Trachemys scripta scripta,33.815327,-80.828773
Trachemys scripta scripta,33.817859,-80.604123
Trachemys scripta scripta,33.82054,-80.815697
Trachemys scripta scripta,33.821055,-78.676012
Trachemys scripta scripta,33.821544,-80.818401
Trachemys scripta scripta,33.821599,-80.817762
Trachemys scripta scripta,33.821614,-80.817981
Trachemys scripta scripta,33.821683,-80.817988
Trachemys scripta scripta,33.821696,-80.81774
Trachemys scripta scripta,33.821697,-80.817855
Trachemys scripta scripta,33.821698,-80.817722
Trachemys scripta scripta,33.821715,-80.817838
Trachemys scripta scripta,33.821728,-80.817787
Trachemys scripta scripta,33.821737,-80.81924
Trachemys scripta scripta,33.821748,-80.818001
Trachemys scripta scripta,33.821767,-80.817803
Trachemys scripta scripta,33.822556,-80.556693
Trachemys scripta scripta,33.823381,-78.955744
Trachemys scripta scripta,33.829292,-80.863687
Trachemys scripta scripta,33.829313,-79.049813
Trachemys scripta scripta,33.831049,-84.246261
Trachemys scripta scripta,33.831692,-78.737216
Trachemys scripta scripta,33.833357,-80.814857
Trachemys scripta scripta,33.836081,-81.163724
Trachemys scripta scripta,33.836895,-78.590823
Trachemys scripta scripta,33.838165,-117.837619
Trachemys scripta scripta,33.839798,-80.096672
Trachemys scripta scripta,33.840177,-80.846272
Trachemys scripta scripta,33.848572,-78.660365
Trachemys scripta scripta,33.85,-86.57
Trachemys scripta scripta,33.858572,-77.993206
Trachemys scripta scripta,33.859521,-78.00389
Trachemys scripta scripta,33.860934,-78.004546
Trachemys scripta scripta,33.861267,-79.04644
Trachemys scripta scripta,33.8619,-79.826408
Trachemys scripta scripta,33.86243,-77.995558
Trachemys scripta scripta,33.862452,-77.99652
Trachemys scripta scripta,33.863566,-81.233692
Trachemys scripta scripta,33.864717,-77.99163
Trachemys scripta scripta,33.865713,-84.380622
Trachemys scripta scripta,33.866267,-77.992475
Trachemys scripta scripta,33.871497,-77.998825
Trachemys scripta scripta,33.878678,-83.232602
Trachemys scripta scripta,33.881744,-78.520342
Trachemys scripta scripta,33.883949,-83.360558
Trachemys scripta scripta,33.88515,-84.443059
Trachemys scripta scripta,33.887213,-84.040266
Trachemys scripta scripta,33.887728,-78.436447
Trachemys scripta scripta,33.88782,-118.384809
Trachemys scripta scripta,33.888452,-78.77321
Trachemys scripta scripta,33.888698,-82.42964
Trachemys scripta scripta,33.889684,-84.201585
Trachemys scripta scripta,33.890517,-78.548281
Trachemys scripta scripta,33.891291,-84.456203
Trachemys scripta scripta,33.902089,-83.384161
Trachemys scripta scripta,33.905987,-78.715662
Trachemys scripta scripta,33.909922,-78.108967
Trachemys scripta scripta,33.911431,-84.322572
Trachemys scripta scripta,33.912044,-84.323543
Trachemys scripta scripta,33.912808,-84.324778
Trachemys scripta scripta,33.916081,-81.102107
Trachemys scripta scripta,33.917103,-78.428885
Trachemys scripta scripta,33.920103,-78.357663
Trachemys scripta scripta,33.926004,-83.38584
Trachemys scripta scripta,33.926575,-78.473465
Trachemys scripta scripta,33.927045,-83.368041
Trachemys scripta scripta,33.931675,-83.374138
Trachemys scripta scripta,33.936945,-84.44075
Trachemys scripta scripta,33.937472,-118.100342
Trachemys scripta scripta,33.937472,-118.100342
Trachemys scripta scripta,33.939941,-78.393103
Trachemys scripta scripta,33.940718,-77.962347
Trachemys scripta scripta,33.942821,-81.032438
Trachemys scripta scripta,33.944577,-83.373807
Trachemys scripta scripta,33.944618,-83.373773
Trachemys scripta scripta,33.944622,-83.374022
Trachemys scripta scripta,33.944652,-83.374003
Trachemys scripta scripta,33.944725,-83.373977
Trachemys scripta scripta,33.944883,-78.448622
Trachemys scripta scripta,33.945768,-79.979473
Trachemys scripta scripta,33.946516,-84.17238
Trachemys scripta scripta,33.952774,-83.463269
Trachemys scripta scripta,33.955545,-78.075242
Trachemys scripta scripta,33.956713,-81.27997
Trachemys scripta scripta,33.957132,-78.081513
Trachemys scripta scripta,33.95938,-80.647622
Trachemys scripta scripta,33.961947,-80.932447
Trachemys scripta scripta,33.962617,-77.926163
Trachemys scripta scripta,33.962656,-77.926119
Trachemys scripta scripta,33.962673,-77.926553
Trachemys scripta scripta,33.962922,-77.926522
Trachemys scripta scripta,33.962925,-77.926508
Trachemys scripta scripta,33.962963,-77.925941
Trachemys scripta scripta,33.963013,-77.92662
Trachemys scripta scripta,33.96314,-77.926695
Trachemys scripta scripta,33.963173,-77.926743
Trachemys scripta scripta,33.963258,-77.925767
Trachemys scripta scripta,33.963268,-77.926264
Trachemys scripta scripta,33.963867,-77.927283
Trachemys scripta scripta,33.963873,-80.933337
Trachemys scripta scripta,33.963887,-80.933022
Trachemys scripta scripta,33.964742,-117.653829
Trachemys scripta scripta,33.98142,-81.236248
Trachemys scripta scripta,33.981713,-84.377837
Trachemys scripta scripta,33.981822,-78.710563
Trachemys scripta scripta,33.982303,-118.40415
Trachemys scripta scripta,33.98467,-83.38105
Trachemys scripta scripta,33.985106,-86.451721
Trachemys scripta scripta,33.986356,-84.381008
Trachemys scripta scripta,33.988618,-84.326602
Trachemys scripta scripta,33.989556,-83.381877
Trachemys scripta scripta,33.991873,-78.441572
Trachemys scripta scripta,33.99225,-84.324875
Trachemys scripta scripta,33.994777,-79.519481
Trachemys scripta scripta,34.001622,-84.351844
Trachemys scripta scripta,34.00271,-84.380888
Trachemys scripta scripta,34.003681,-84.32093
Trachemys scripta scripta,34.003781,-84.381172
Trachemys scripta scripta,34.003851,-84.38312
Trachemys scripta scripta,34.005481,-81.219872
Trachemys scripta scripta,34.007064,-81.081873
Trachemys scripta scripta,34.009982,-118.370755
Trachemys scripta scripta,34.013573,-81.081931
Trachemys scripta scripta,34.015324,-84.246869
Trachemys scripta scripta,34.018866,-81.828136
Trachemys scripta scripta,34.019334,-84.369232
Trachemys scripta scripta,34.019614,-81.097708
Trachemys scripta scripta,34.020282,-84.719626
Trachemys scripta scripta,34.021764,-81.070746
Trachemys scripta scripta,34.024086,-81.17543
Trachemys scripta scripta,34.02774,-86.441652
Trachemys scripta scripta,34.033165,-81.019582
Trachemys scripta scripta,34.035228,-118.479355
Trachemys scripta scripta,34.03687,-83.364129
Trachemys scripta scripta,34.037645,-84.362372
Trachemys scripta scripta,34.038314,-84.362358
Trachemys scripta scripta,34.038403,-78.238586
Trachemys scripta scripta,34.039176,-118.218941
Trachemys scripta scripta,34.039176,-84.362166
Trachemys scripta scripta,34.040492,-84.121308
Trachemys scripta scripta,34.041185,-78.035433
Trachemys scripta scripta,34.045159,-80.845899
Trachemys scripta scripta,34.048089,-81.193078
Trachemys scripta scripta,34.048583,-81.186726
Trachemys scripta scripta,34.04861,-81.186729
Trachemys scripta scripta,34.048669,-81.186724
Trachemys scripta scripta,34.048937,-81.190479
Trachemys scripta scripta,34.05303,-84.260638
Trachemys scripta scripta,34.054264,-84.26358
Trachemys scripta scripta,34.055302,-81.220071
Trachemys scripta scripta,34.056853,-84.050765
Trachemys scripta scripta,34.060141,-83.984428
Trachemys scripta scripta,34.06259,-80.825023
Trachemys scripta scripta,34.064086,-77.898247
Trachemys scripta scripta,34.06607,-77.906958
Trachemys scripta scripta,34.066211,-118.440995
Trachemys scripta scripta,34.072873,-118.260519
Trachemys scripta scripta,34.073415,-84.075942
Trachemys scripta scripta,34.073436,-78.095311
Trachemys scripta scripta,34.074167,-118.26105
Trachemys scripta scripta,34.07792,-81.074661
Trachemys scripta scripta,34.078728,-80.148084
Trachemys scripta scripta,34.083004,-80.906591
Trachemys scripta scripta,34.083364,-80.905424
Trachemys scripta scripta,34.084047,-84.408622
Trachemys scripta scripta,34.085993,-84.414898
Trachemys scripta scripta,34.091108,-80.900814
Trachemys scripta scripta,34.093318,-78.298483
Trachemys scripta scripta,34.094431,-78.300296
Trachemys scripta scripta,34.094703,-118.196047
Trachemys scripta scripta,34.094941,-118.19547
Trachemys scripta scripta,34.100055,-84.373329
Trachemys scripta scripta,34.103957,-81.193523
Trachemys scripta scripta,34.106903,-80.964044
Trachemys scripta scripta,34.112201,-84.35665
Trachemys scripta scripta,34.120311,-118.41153
Trachemys scripta scripta,34.120486,-118.411812
Trachemys scripta scripta,34.120508,-118.411767
Trachemys scripta scripta,34.120575,-118.411513
Trachemys scripta scripta,34.124475,-84.209801
Trachemys scripta scripta,34.125095,-78.026689
Trachemys scripta scripta,34.126167,-118.399803
Trachemys scripta scripta,34.134685,-81.26167
Trachemys scripta scripta,34.136657,-77.98748
Trachemys scripta scripta,34.136694,-77.987489
Trachemys scripta scripta,34.136866,-118.12527
Trachemys scripta scripta,34.136972,-118.125374
Trachemys scripta scripta,34.136972,-118.125001
Trachemys scripta scripta,34.136978,-118.125053
Trachemys scripta scripta,34.138747,-83.911925
Trachemys scripta scripta,34.139133,-84.817852
Trachemys scripta scripta,34.141339,-118.053362
Trachemys scripta scripta,34.146592,-82.011443
Trachemys scripta scripta,34.14707,-80.882621
Trachemys scripta scripta,34.147176,-80.882364
Trachemys scripta scripta,34.147815,-82.010551
Trachemys scripta scripta,34.148059,-80.881986
Trachemys scripta scripta,34.148177,-80.881943
Trachemys scripta scripta,34.14867,-77.83853
Trachemys scripta scripta,34.148878,-82.00976
Trachemys scripta scripta,34.150867,-77.894663
Trachemys scripta scripta,34.151228,-84.329552
Trachemys scripta scripta,34.152059,-84.388161
Trachemys scripta scripta,34.154403,-77.916412
Trachemys scripta scripta,34.154427,-118.646145
Trachemys scripta scripta,34.159834,-84.359514
Trachemys scripta scripta,34.165221,-84.189097
Trachemys scripta scripta,34.165285,-84.189109
Trachemys scripta scripta,34.16586,-84.70584
Trachemys scripta scripta,34.175399,-118.472469
Trachemys scripta scripta,34.176109,-118.473441
Trachemys scripta scripta,34.176251,-118.472537
Trachemys scripta scripta,34.177112,-118.473483
Trachemys scripta scripta,34.177503,-118.473456
Trachemys scripta scripta,34.177775,-77.878067
Trachemys scripta scripta,34.177776,-77.878019
Trachemys scripta scripta,34.177776,-77.878334
Trachemys scripta scripta,34.177796,-77.878561
Trachemys scripta scripta,34.177859,-77.877991
Trachemys scripta scripta,34.180599,-77.905637
Trachemys scripta scripta,34.180663,-77.905633
Trachemys scripta scripta,34.184831,-78.097568
Trachemys scripta scripta,34.187498,-77.898643
Trachemys scripta scripta,34.193711,-80.196375
Trachemys scripta scripta,34.194375,-80.182257
Trachemys scripta scripta,34.194471,-80.191353
Trachemys scripta scripta,34.195971,-80.180844
Trachemys scripta scripta,34.196194,-80.18085
Trachemys scripta scripta,34.196728,-80.205841
Trachemys scripta scripta,34.197793,-77.927946
Trachemys scripta scripta,34.200624,-80.208513
Trachemys scripta scripta,34.200739,-80.177492
Trachemys scripta scripta,34.201615,-80.663255
Trachemys scripta scripta,34.201794,-80.191355
Trachemys scripta scripta,34.201794,-80.191355
Trachemys scripta scripta,34.202229,-80.177254
Trachemys scripta scripta,34.202794,-80.176108
Trachemys scripta scripta,34.20328,-118.852189
Trachemys scripta scripta,34.203284,-118.852219
Trachemys scripta scripta,34.204659,-77.885895
Trachemys scripta scripta,34.204895,-77.891212
Trachemys scripta scripta,34.206065,-77.935529
Trachemys scripta scripta,34.206554,-79.937576
Trachemys scripta scripta,34.2099,-77.939742
Trachemys scripta scripta,34.209944,-77.835151
Trachemys scripta scripta,34.210781,-77.930721
Trachemys scripta scripta,34.21268,-77.935837
Trachemys scripta scripta,34.212997,-77.829765
Trachemys scripta scripta,34.213199,-77.943615
Trachemys scripta scripta,34.213564,-77.827717
Trachemys scripta scripta,34.213589,-77.827767
Trachemys scripta scripta,34.2136,-77.942817
Trachemys scripta scripta,34.213703,-77.82775
Trachemys scripta scripta,34.213931,-77.824831
Trachemys scripta scripta,34.21402,-77.943802
Trachemys scripta scripta,34.214479,-77.827173
Trachemys scripta scripta,34.214479,-77.827173
Trachemys scripta scripta,34.214657,-77.826971
Trachemys scripta scripta,34.214688,-77.827129
Trachemys scripta scripta,34.214692,-77.82702
Trachemys scripta scripta,34.214725,-77.827103
Trachemys scripta scripta,34.214995,-77.829656
Trachemys scripta scripta,34.217952,-77.830119
Trachemys scripta scripta,34.218298,-77.830242
Trachemys scripta scripta,34.218298,-77.830242
Trachemys scripta scripta,34.218298,-77.830242
Trachemys scripta scripta,34.223384,-77.870948
Trachemys scripta scripta,34.223525,-77.868408
Trachemys scripta scripta,34.223792,-77.871034
Trachemys scripta scripta,34.223963,-119.211699
Trachemys scripta scripta,34.224582,-78.754375
Trachemys scripta scripta,34.22509,-77.872987
Trachemys scripta scripta,34.2257,-77.9447
Trachemys scripta scripta,34.226347,-77.862129
Trachemys scripta scripta,34.226764,-77.873496
Trachemys scripta scripta,34.226842,-77.873542
Trachemys scripta scripta,34.226902,-77.873438
Trachemys scripta scripta,34.226947,-77.873508
Trachemys scripta scripta,34.228923,-77.889892
Trachemys scripta scripta,34.229271,-77.861692
Trachemys scripta scripta,34.229897,-77.891866
Trachemys scripta scripta,34.232338,-77.868828
Trachemys scripta scripta,34.232648,-77.90266
Trachemys scripta scripta,34.232649,-77.902902
Trachemys scripta scripta,34.232665,-77.902615
Trachemys scripta scripta,34.232682,-77.902583
Trachemys scripta scripta,34.232691,-77.902613
Trachemys scripta scripta,34.2327,-77.902524
Trachemys scripta scripta,34.232702,-77.902567
Trachemys scripta scripta,34.2328,-77.869142
Trachemys scripta scripta,34.234569,-77.920453
Trachemys scripta scripta,34.236564,-118.525959
Trachemys scripta scripta,34.236629,-118.526071
Trachemys scripta scripta,34.236641,-118.526099
Trachemys scripta scripta,34.236648,-118.526148
Trachemys scripta scripta,34.236767,-118.52585
Trachemys scripta scripta,34.25043,-77.85868
Trachemys scripta scripta,34.250554,-83.830319
Trachemys scripta scripta,34.257647,-78.516344
Trachemys scripta scripta,34.260379,-78.472146
Trachemys scripta scripta,34.273872,-78.468613
Trachemys scripta scripta,34.286885,-77.860527
Trachemys scripta scripta,34.287676,-77.999395
Trachemys scripta scripta,34.287959,-78.469505
Trachemys scripta scripta,34.288365,-78.51371
Trachemys scripta scripta,34.290412,-78.472302
Trachemys scripta scripta,34.292176,-77.970577
Trachemys scripta scripta,34.292264,-78.471914
Trachemys scripta scripta,34.293,-83.904741
Trachemys scripta scripta,34.296488,-78.090145
Trachemys scripta scripta,34.296976,-78.475212
Trachemys scripta scripta,34.297487,-78.089862
Trachemys scripta scripta,34.297889,-78.474493
Trachemys scripta scripta,34.30462,-82.31335
Trachemys scripta scripta,34.315513,-84.841706
Trachemys scripta scripta,34.316612,-78.522453
Trachemys scripta scripta,34.316749,-79.037049
Trachemys scripta scripta,34.318567,-78.724947
Trachemys scripta scripta,34.320705,-77.764705
Trachemys scripta scripta,34.323771,-79.157828
Trachemys scripta scripta,34.356891,-77.846843
Trachemys scripta scripta,34.369256,-80.120287
Trachemys scripta scripta,34.37429,-79.768706
Trachemys scripta scripta,34.378771,-80.084921
Trachemys scripta scripta,34.392342,-78.997041
Trachemys scripta scripta,34.398889,-80.82079
Trachemys scripta scripta,34.400383,-86.206733
Trachemys scripta scripta,34.400861,-80.56544
Trachemys scripta scripta,34.416291,-79.010745
Trachemys scripta scripta,34.418842,-77.841055
Trachemys scripta scripta,34.419005,-77.841187
Trachemys scripta scripta,34.419778,-77.842208
Trachemys scripta scripta,34.428465,-81.867365
Trachemys scripta scripta,34.43098,-77.937376
Trachemys scripta scripta,34.44286,-78.960537
Trachemys scripta scripta,34.45529,-78.631661
Trachemys scripta scripta,34.459753,-78.631972
Trachemys scripta scripta,34.459965,-78.113155
Trachemys scripta scripta,34.460235,-78.635113
Trachemys scripta scripta,34.460238,-78.632465
Trachemys scripta scripta,34.461663,-78.638738
Trachemys scripta scripta,34.48269,-79.196059
Trachemys scripta scripta,34.48332,-79.195013
Trachemys scripta scripta,34.483334,-79.196047
Trachemys scripta scripta,34.486551,-78.331002
Trachemys scripta scripta,34.486837,-79.198123
Trachemys scripta scripta,34.486911,-79.196621
Trachemys scripta scripta,34.494663,-77.418702
Trachemys scripta scripta,34.511387,-79.652947
Trachemys scripta scripta,34.511847,-82.797927
Trachemys scripta scripta,34.518426,-77.422968
Trachemys scripta scripta,34.51965,-77.420526
Trachemys scripta scripta,34.530761,-77.736975
Trachemys scripta scripta,34.531583,-80.139722
Trachemys scripta scripta,34.532318,-80.218206
Trachemys scripta scripta,34.533744,-86.590015
Trachemys scripta scripta,34.547469,-86.95113
Trachemys scripta scripta,34.55108,-77.697431
Trachemys scripta scripta,34.554582,-77.922831
Trachemys scripta scripta,34.578199,-84.941804
Trachemys scripta scripta,34.588404,-82.652898
Trachemys scripta scripta,34.591692,-82.656749
Trachemys scripta scripta,34.592822,-82.657857
Trachemys scripta scripta,34.593646,-78.179682
Trachemys scripta scripta,34.605226,-80.249913
Trachemys scripta scripta,34.608107,-77.861605
Trachemys scripta scripta,34.612824,-86.543879
Trachemys scripta scripta,34.627572,-79.030289
Trachemys scripta scripta,34.628839,-79.028561
Trachemys scripta scripta,34.633147,-87.053991
Trachemys scripta scripta,34.639243,-77.723797
Trachemys scripta scripta,34.641533,-82.695656
Trachemys scripta scripta,34.644368,-79.85891
Trachemys scripta scripta,34.648699,-77.827725
Trachemys scripta scripta,34.651855,-77.08825
Trachemys scripta scripta,34.652083,-82.836267
Trachemys scripta scripta,34.652251,-82.836275
Trachemys scripta scripta,34.65326,-86.712284
Trachemys scripta scripta,34.653713,-77.078218
Trachemys scripta scripta,34.6571,-81.254566
Trachemys scripta scripta,34.658303,-86.976862
Trachemys scripta scripta,34.668898,-76.830884
Trachemys scripta scripta,34.671317,-86.718863
Trachemys scripta scripta,34.671859,-77.14183
Trachemys scripta scripta,34.671859,-77.14183
Trachemys scripta scripta,34.672277,-82.821246
Trachemys scripta scripta,34.674363,-82.822967
Trachemys scripta scripta,34.674897,-82.820945
Trachemys scripta scripta,34.67495,-82.820878
Trachemys scripta scripta,34.674969,-82.821013
Trachemys scripta scripta,34.674983,-82.820938
Trachemys scripta scripta,34.675025,-82.821403
Trachemys scripta scripta,34.675042,-82.821389
Trachemys scripta scripta,34.675344,-82.821384
Trachemys scripta scripta,34.675397,-82.82138
Trachemys scripta scripta,34.675497,-82.821022
Trachemys scripta scripta,34.675637,-82.821113
Trachemys scripta scripta,34.675782,-81.23686
