scientific,decimalLat,decimalLon
Trachemys scripta scripta,31.527556000000001,-83.698224999999994
Trachemys scripta scripta,31.527688000000001,-83.745002999999997
Trachemys scripta scripta,31.527743999999998,-83.696550999999999
Trachemys scripta scripta,31.527771999999999,-83.682023999999998
Trachemys scripta scripta,31.527882999999999,-83.716154000000003
Trachemys scripta scripta,31.539760999999999,-83.530552999999998
Trachemys scripta scripta,31.549921999999999,-83.376266999999999
Trachemys scripta scripta,31.579566000000000,-82.415554999999998
Trachemys scripta scripta,31.627669999999998,-85.056613999999996
Trachemys scripta scripta,31.629614000000000,-81.277856000000000
Trachemys scripta scripta,31.630061000000001,-81.278621999999999
Trachemys scripta scripta,31.630153000000000,-81.278717000000000
Trachemys scripta scripta,31.630165000000002,-81.278701999999996
Trachemys scripta scripta,31.630165000000002,-81.278701999999996
Trachemys scripta scripta,31.630205000000000,-81.278786999999994
Trachemys scripta scripta,31.630450000000000,-81.279016999999996
Trachemys scripta scripta,31.630450000000000,-81.279016999999996
Trachemys scripta scripta,31.630450000000000,-81.279016999999996
Trachemys scripta scripta,31.631215999999998,-81.268401999999995
Trachemys scripta scripta,31.641980000000000,-106.306837000000002
Trachemys scripta scripta,31.646597000000000,-106.470325000000003
Trachemys scripta scripta,31.647576999999998,-106.402457999999996
Trachemys scripta scripta,31.666198000000001,-84.283077000000006
Trachemys scripta scripta,31.673521000000001,-84.156575000000004
Trachemys scripta scripta,31.677137999999999,-84.296228999999997
Trachemys scripta scripta,31.697759000000001,-81.376576999999997
Trachemys scripta scripta,31.731217000000001,-84.062865000000002
Trachemys scripta scripta,31.748942000000000,-85.994856999999996
Trachemys scripta scripta,31.773088999999999,-84.306083000000001
Trachemys scripta scripta,31.794512000000001,-85.960915000000000
Trachemys scripta scripta,31.801311999999999,-85.960352999999998
Trachemys scripta scripta,31.801466999999999,-85.960774999999998
Trachemys scripta scripta,31.801874000000002,-81.599754000000004
Trachemys scripta scripta,31.810559999999999,-82.833389999999994
Trachemys scripta scripta,31.817788000000000,-82.965564999999998
Trachemys scripta scripta,31.820516999999999,-82.870531000000000
Trachemys scripta scripta,31.831468000000001,-82.042597000000001
Trachemys scripta scripta,31.844297999999998,-82.837772000000001
Trachemys scripta scripta,31.848334999999999,-82.792562000000004
Trachemys scripta scripta,31.884948000000001,-86.034452000000002
Trachemys scripta scripta,31.890764999999998,-82.993161000000001
Trachemys scripta scripta,31.908681000000001,-81.318764000000002
Trachemys scripta scripta,31.916930000000001,-81.068047000000007
Trachemys scripta scripta,31.917435000000001,-81.073588000000001
Trachemys scripta scripta,31.917438000000001,-81.073570000000004
Trachemys scripta scripta,31.917456999999999,-81.073572999999996
Trachemys scripta scripta,31.917462000000000,-81.073646999999994
Trachemys scripta scripta,31.918686000000001,-81.061682000000005
Trachemys scripta scripta,31.920497999999998,-81.338334000000003
Trachemys scripta scripta,31.920832999999998,-81.040833000000006
Trachemys scripta scripta,31.924199999999999,-81.068143000000006
Trachemys scripta scripta,31.925198000000002,-81.044196999999997
Trachemys scripta scripta,31.926005000000000,-81.311127999999997
Trachemys scripta scripta,31.933395999999998,-81.036517000000003
Trachemys scripta scripta,31.935327999999998,-81.057630000000003
Trachemys scripta scripta,31.936684000000000,-81.038421999999997
Trachemys scripta scripta,31.938265000000001,-81.303443000000001
Trachemys scripta scripta,31.939088000000002,-81.037477999999993
Trachemys scripta scripta,31.941444000000001,-81.035724999999999
Trachemys scripta scripta,31.945611000000000,-81.032691999999997
Trachemys scripta scripta,31.947942000000001,-81.031867000000005
Trachemys scripta scripta,31.949916999999999,-81.301580999999999
Trachemys scripta scripta,31.955901999999998,-80.884687000000000
Trachemys scripta scripta,31.957001999999999,-81.025176000000002
Trachemys scripta scripta,31.966519999999999,-85.108483000000007
Trachemys scripta scripta,31.968624999999999,-81.334597000000002
Trachemys scripta scripta,31.969065000000001,-81.156868000000003
Trachemys scripta scripta,31.970161999999998,-81.158777000000001
Trachemys scripta scripta,31.973866999999998,-81.334569999999999
Trachemys scripta scripta,31.979620000000001,-81.172667000000004
Trachemys scripta scripta,31.979638000000001,-81.172679000000002
Trachemys scripta scripta,31.980895000000000,-81.158027000000004
Trachemys scripta scripta,31.993387999999999,-81.084764000000007
Trachemys scripta scripta,31.993979000000000,-85.058588999999998
Trachemys scripta scripta,31.998273999999999,-81.015846999999994
Trachemys scripta scripta,32.004936999999998,-83.884518000000000
Trachemys scripta scripta,32.008338000000002,-80.861525000000000
Trachemys scripta scripta,32.016705999999999,-81.315269000000001
Trachemys scripta scripta,32.019247999999997,-80.843999999999994
Trachemys scripta scripta,32.027059999999999,-80.890486999999993
Trachemys scripta scripta,32.027411000000001,-80.893621999999993
Trachemys scripta scripta,32.030225000000002,-85.458228000000005
Trachemys scripta scripta,32.031579999999998,-80.972800000000007
Trachemys scripta scripta,32.036625000000001,-85.475752999999997
Trachemys scripta scripta,32.037007000000003,-102.069727000000000
Trachemys scripta scripta,32.038902999999998,-85.127267000000003
Trachemys scripta scripta,32.039023000000000,-81.267638000000005
Trachemys scripta scripta,32.044586000000002,-81.138840000000002
Trachemys scripta scripta,32.052379000000002,-84.213673000000000
Trachemys scripta scripta,32.052757999999997,-81.020438999999996
Trachemys scripta scripta,32.055827000000001,-81.036525999999995
Trachemys scripta scripta,32.078716999999997,-81.103541000000007
Trachemys scripta scripta,32.086114000000002,-80.984252999999995
Trachemys scripta scripta,32.086156000000003,-80.981086000000005
Trachemys scripta scripta,32.086156000000003,-80.981086000000005
Trachemys scripta scripta,32.086167000000003,-80.981086000000005
Trachemys scripta scripta,32.086167000000003,-80.981086000000005
Trachemys scripta scripta,32.086167000000003,-80.981086000000005
Trachemys scripta scripta,32.086181000000003,-80.981689000000003
Trachemys scripta scripta,32.086272000000001,-80.980750000000000
Trachemys scripta scripta,32.086289000000001,-80.981399999999994
Trachemys scripta scripta,32.086303000000001,-80.980796999999995
Trachemys scripta scripta,32.086353000000003,-80.981339000000006
Trachemys scripta scripta,32.086430999999997,-80.981071999999998
Trachemys scripta scripta,32.086564000000003,-80.980439000000004
Trachemys scripta scripta,32.086708000000002,-80.980417000000003
Trachemys scripta scripta,32.086761000000003,-80.979630999999998
Trachemys scripta scripta,32.086761000000003,-80.979630999999998
Trachemys scripta scripta,32.086792000000003,-80.984702999999996
Trachemys scripta scripta,32.086792000000003,-80.979635999999999
Trachemys scripta scripta,32.086792000000003,-80.979635999999999
Trachemys scripta scripta,32.086799999999997,-80.980147000000002
Trachemys scripta scripta,32.086810999999997,-80.980500000000006
Trachemys scripta scripta,32.086852999999998,-80.979606000000004
Trachemys scripta scripta,32.086855999999997,-80.980125000000001
Trachemys scripta scripta,32.086872000000000,-80.984793999999994
Trachemys scripta scripta,32.086880999999998,-80.979568999999998
Trachemys scripta scripta,32.086911000000001,-80.979446999999993
Trachemys scripta scripta,32.086911000000001,-80.979446999999993
Trachemys scripta scripta,32.086914000000000,-80.979446999999993
Trachemys scripta scripta,32.086914000000000,-80.979446999999993
Trachemys scripta scripta,32.086922000000001,-80.979438999999999
Trachemys scripta scripta,32.086933000000002,-80.979431000000005
Trachemys scripta scripta,32.086944000000003,-80.979889000000000
Trachemys scripta scripta,32.086975000000002,-80.979332999999997
Trachemys scripta scripta,32.087055999999997,-80.979507999999996
Trachemys scripta scripta,32.087063999999998,-80.979652999999999
Trachemys scripta scripta,32.087136000000001,-80.979544000000004
Trachemys scripta scripta,32.087136000000001,-80.978819000000001
Trachemys scripta scripta,32.087156000000000,-80.979094000000003
Trachemys scripta scripta,32.087158000000002,-80.979736000000003
Trachemys scripta scripta,32.087197000000003,-80.979232999999994
Trachemys scripta scripta,32.087231000000003,-80.978836000000001
Trachemys scripta scripta,32.087252999999997,-80.985039000000000
Trachemys scripta scripta,32.087257999999999,-80.979989000000003
Trachemys scripta scripta,32.087333000000001,-80.979111000000003
Trachemys scripta scripta,32.087383000000003,-80.978910999999997
Trachemys scripta scripta,32.087392000000001,-80.978888999999995
Trachemys scripta scripta,32.087397000000003,-80.978881000000001
Trachemys scripta scripta,32.087466999999997,-80.984916999999996
Trachemys scripta scripta,32.087636000000003,-80.977844000000005
Trachemys scripta scripta,32.087741999999999,-80.977791999999994
Trachemys scripta scripta,32.087741999999999,-80.977791999999994
Trachemys scripta scripta,32.087741999999999,-80.977791999999994
Trachemys scripta scripta,32.087761000000000,-80.977783000000002
Trachemys scripta scripta,32.087761000000000,-80.977783000000002
Trachemys scripta scripta,32.087761000000000,-80.977783000000002
Trachemys scripta scripta,32.087775000000001,-80.977731000000006
Trachemys scripta scripta,32.087831000000001,-80.977424999999997
Trachemys scripta scripta,32.088061000000003,-80.985366999999997
Trachemys scripta scripta,32.088146999999999,-80.985418999999993
Trachemys scripta scripta,32.088214000000001,-80.976591999999997
Trachemys scripta scripta,32.088481000000002,-80.976228000000006
Trachemys scripta scripta,32.088510999999997,-80.985650000000007
Trachemys scripta scripta,32.088588999999999,-80.985956000000002
Trachemys scripta scripta,32.089111000000003,-81.173530000000000
Trachemys scripta scripta,32.089888999999999,-80.986367000000001
Trachemys scripta scripta,32.089908000000001,-80.986313999999993
Trachemys scripta scripta,32.090242000000003,-80.972481000000002
Trachemys scripta scripta,32.091081000000003,-80.970557999999997
Trachemys scripta scripta,32.091842000000000,-80.969291999999996
Trachemys scripta scripta,32.092041999999999,-80.987464000000003
Trachemys scripta scripta,32.093124000000003,-80.984166000000002
Trachemys scripta scripta,32.095883000000001,-80.990646999999996
Trachemys scripta scripta,32.096449999999997,-80.991714000000002
Trachemys scripta scripta,32.104906000000000,-80.989913999999999
Trachemys scripta scripta,32.104999999999997,-81.084372000000002
Trachemys scripta scripta,32.105030999999997,-80.990272000000004
Trachemys scripta scripta,32.107250000000001,-80.851470000000006
Trachemys scripta scripta,32.108730999999999,-80.989236000000005
Trachemys scripta scripta,32.111193000000000,-80.746121000000002
Trachemys scripta scripta,32.114103000000000,-87.405383999999998
Trachemys scripta scripta,32.114842000000003,-80.717974999999996
Trachemys scripta scripta,32.115727999999997,-81.068366999999995
Trachemys scripta scripta,32.126893000000003,-80.752414000000002
Trachemys scripta scripta,32.127561999999998,-85.713724999999997
Trachemys scripta scripta,32.131807999999999,-80.778758999999994
Trachemys scripta scripta,32.134495999999999,-80.779546999999994
Trachemys scripta scripta,32.136944000000000,-80.761107999999993
Trachemys scripta scripta,32.137445000000000,-80.740500999999995
Trachemys scripta scripta,32.138254000000003,-80.777584000000004
Trachemys scripta scripta,32.140487000000000,-80.787384000000003
Trachemys scripta scripta,32.141024999999999,-80.776805999999993
Trachemys scripta scripta,32.141303999999998,-80.776505000000000
Trachemys scripta scripta,32.141492000000000,-80.790374999999997
Trachemys scripta scripta,32.141781999999999,-80.790173999999993
Trachemys scripta scripta,32.142235999999997,-80.776363000000003
Trachemys scripta scripta,32.143332999999998,-81.051452999999995
Trachemys scripta scripta,32.143659000000000,-80.750874999999994
Trachemys scripta scripta,32.143780999999997,-80.750595000000004
Trachemys scripta scripta,32.143889999999999,-81.099502999999999
Trachemys scripta scripta,32.144137999999998,-80.778896000000003
Trachemys scripta scripta,32.144849000000001,-80.780011000000002
Trachemys scripta scripta,32.144931000000000,-81.097256999999999
Trachemys scripta scripta,32.145122000000001,-80.779591999999994
Trachemys scripta scripta,32.145130999999999,-80.779061999999996
Trachemys scripta scripta,32.145536999999997,-80.766088999999994
Trachemys scripta scripta,32.145989999999998,-81.093117000000007
Trachemys scripta scripta,32.147170000000003,-81.092633000000006
Trachemys scripta scripta,32.147860000000001,-81.092230000000001
Trachemys scripta scripta,32.151344000000002,-81.106449999999995
Trachemys scripta scripta,32.151684000000003,-81.104927000000004
Trachemys scripta scripta,32.152292000000003,-81.090287000000004
Trachemys scripta scripta,32.152616000000002,-80.747792000000004
Trachemys scripta scripta,32.152648999999997,-81.641024999999999
Trachemys scripta scripta,32.152672000000003,-80.747817999999995
Trachemys scripta scripta,32.153289000000001,-80.746894999999995
Trachemys scripta scripta,32.153610999999998,-80.730378000000002
Trachemys scripta scripta,32.153711000000001,-80.730507000000003
Trachemys scripta scripta,32.154803000000001,-80.693067999999997
Trachemys scripta scripta,32.155234000000000,-80.745598999999999
Trachemys scripta scripta,32.155343000000002,-80.745152000000004
Trachemys scripta scripta,32.155431999999998,-80.737442999999999
Trachemys scripta scripta,32.155620999999996,-81.104585999999998
Trachemys scripta scripta,32.155622999999999,-80.745256999999995
Trachemys scripta scripta,32.156289000000001,-81.088604000000004
Trachemys scripta scripta,32.157510000000002,-81.100379000000004
Trachemys scripta scripta,32.157924000000001,-80.750354999999999
Trachemys scripta scripta,32.159342000000002,-80.750640000000004
Trachemys scripta scripta,32.159661999999997,-81.088671000000005
Trachemys scripta scripta,32.160671999999998,-81.113938000000005
Trachemys scripta scripta,32.162582000000000,-81.084551000000005
Trachemys scripta scripta,32.162692000000000,-80.735194000000007
Trachemys scripta scripta,32.162841999999998,-80.772841999999997
Trachemys scripta scripta,32.162891999999999,-80.772678999999997
Trachemys scripta scripta,32.162947000000003,-80.772767000000002
Trachemys scripta scripta,32.165582999999998,-80.718145000000007
Trachemys scripta scripta,32.165585999999998,-80.718155999999993
Trachemys scripta scripta,32.165588999999997,-80.718151000000006
Trachemys scripta scripta,32.165590999999999,-80.718153000000001
Trachemys scripta scripta,32.165590999999999,-80.718162000000007
Trachemys scripta scripta,32.165593999999999,-80.718159999999997
Trachemys scripta scripta,32.165950000000002,-80.718995000000007
Trachemys scripta scripta,32.166679000000002,-80.728059000000002
Trachemys scripta scripta,32.167155000000001,-82.444810000000004
Trachemys scripta scripta,32.169283999999998,-80.840326000000005
Trachemys scripta scripta,32.172527000000002,-81.076502000000005
Trachemys scripta scripta,32.172767999999998,-81.076089999999994
Trachemys scripta scripta,32.172767999999998,-81.076089999999994
Trachemys scripta scripta,32.173968000000002,-80.756144000000006
Trachemys scripta scripta,32.174773000000002,-80.720595000000003
Trachemys scripta scripta,32.175927000000001,-85.005020000000002
Trachemys scripta scripta,32.176471999999997,-81.360603999999995
Trachemys scripta scripta,32.177549999999997,-81.224297000000007
Trachemys scripta scripta,32.177821000000002,-81.231423000000007
Trachemys scripta scripta,32.178645000000003,-80.743050999999994
Trachemys scripta scripta,32.185274999999997,-80.863432000000003
Trachemys scripta scripta,32.185862999999998,-81.098358000000005
Trachemys scripta scripta,32.187192000000003,-80.720357000000007
Trachemys scripta scripta,32.189613999999999,-80.759344999999996
Trachemys scripta scripta,32.189945000000002,-81.079093999999998
Trachemys scripta scripta,32.190351000000000,-80.885516999999993
Trachemys scripta scripta,32.199477999999999,-80.691727999999998
Trachemys scripta scripta,32.200223000000001,-80.704054999999997
Trachemys scripta scripta,32.201275000000003,-80.696520000000007
Trachemys scripta scripta,32.201369999999997,-80.694770000000005
Trachemys scripta scripta,32.201695999999998,-80.770919000000006
Trachemys scripta scripta,32.203809000000000,-80.697310999999999
Trachemys scripta scripta,32.210762000000003,-80.881332999999998
Trachemys scripta scripta,32.212558000000001,-80.702780000000004
Trachemys scripta scripta,32.212646999999997,-80.735405000000000
Trachemys scripta scripta,32.214367000000003,-95.317839000000006
Trachemys scripta scripta,32.216290999999998,-80.752607999999995
Trachemys scripta scripta,32.216299999999997,-80.752600000000001
Trachemys scripta scripta,32.216315999999999,-80.752607999999995
Trachemys scripta scripta,32.216315999999999,-80.752607999999995
Trachemys scripta scripta,32.223511999999999,-80.724126999999996
Trachemys scripta scripta,32.227677000000000,-80.863787000000002
Trachemys scripta scripta,32.232211999999997,-81.514449999999997
Trachemys scripta scripta,32.233055999999998,-80.716389000000007
Trachemys scripta scripta,32.233539999999998,-110.956654000000000
Trachemys scripta scripta,32.235920000000000,-80.714241999999999
Trachemys scripta scripta,32.239618000000000,-81.169381000000001
Trachemys scripta scripta,32.242127000000004,-80.774837000000005
Trachemys scripta scripta,32.242184999999999,-80.774932000000007
Trachemys scripta scripta,32.242212000000002,-80.775221999999999
Trachemys scripta scripta,32.242224999999998,-80.775143000000000
Trachemys scripta scripta,32.242246999999999,-80.769189999999995
Trachemys scripta scripta,32.242265000000003,-80.775164000000004
Trachemys scripta scripta,32.242358000000003,-80.773882000000000
Trachemys scripta scripta,32.242519999999999,-80.773949999999999
Trachemys scripta scripta,32.242567000000001,-88.884798000000004
Trachemys scripta scripta,32.242581000000001,-80.774092999999993
Trachemys scripta scripta,32.242637999999999,-80.775175000000004
Trachemys scripta scripta,32.242728999999997,-80.775160000000000
Trachemys scripta scripta,32.242744000000002,-80.775610999999998
Trachemys scripta scripta,32.242761000000002,-80.775757999999996
Trachemys scripta scripta,32.242840000000001,-80.770553000000007
Trachemys scripta scripta,32.242899000000001,-80.775709000000006
Trachemys scripta scripta,32.242950000000000,-80.775976000000000
Trachemys scripta scripta,32.243017000000002,-80.775420999999994
Trachemys scripta scripta,32.243017000000002,-80.775420999999994
Trachemys scripta scripta,32.243017000000002,-80.775420999999994
Trachemys scripta scripta,32.243170999999997,-80.770505999999997
Trachemys scripta scripta,32.243180000000002,-80.774921000000006
Trachemys scripta scripta,32.243226999999997,-80.775043999999994
Trachemys scripta scripta,32.243226999999997,-80.775295000000000
Trachemys scripta scripta,32.243245000000002,-80.774567000000005
Trachemys scripta scripta,32.243375000000000,-80.775997000000004
Trachemys scripta scripta,32.243474999999997,-80.775535000000005
Trachemys scripta scripta,32.243499999999997,-80.776138000000003
Trachemys scripta scripta,32.243507000000001,-80.769323000000000
Trachemys scripta scripta,32.243681000000002,-80.771557000000001
Trachemys scripta scripta,32.243696000000000,-80.771303000000003
Trachemys scripta scripta,32.243741000000000,-80.772425999999996
Trachemys scripta scripta,32.243899999999996,-80.772485000000003
Trachemys scripta scripta,32.244058000000003,-80.688308000000006
Trachemys scripta scripta,32.244062000000000,-80.688325000000006
Trachemys scripta scripta,32.244183000000000,-80.771064999999993
Trachemys scripta scripta,32.246085999999998,-80.766120999999998
Trachemys scripta scripta,32.249543000000003,-80.760238999999999
Trachemys scripta scripta,32.256622999999998,-81.232219000000001
Trachemys scripta scripta,32.262582999999999,-80.630628000000002
Trachemys scripta scripta,32.262597000000000,-80.630640000000000
Trachemys scripta scripta,32.262611999999997,-80.630660000000006
Trachemys scripta scripta,32.262808000000000,-80.630861999999993
Trachemys scripta scripta,32.278278999999998,-111.021755999999996
Trachemys scripta scripta,32.281250000000000,-80.691292000000004
Trachemys scripta scripta,32.281637000000003,-110.734274999999997
Trachemys scripta scripta,32.281720000000000,-110.734352999999999
Trachemys scripta scripta,32.289814999999997,-83.886967999999996
Trachemys scripta scripta,32.291733999999998,-88.960656999999998
Trachemys scripta scripta,32.295264000000003,-80.646514999999994
Trachemys scripta scripta,32.303480000000000,-80.966611000000000
Trachemys scripta scripta,32.314098000000001,-80.654134999999997
Trachemys scripta scripta,32.315992000000001,-80.827545000000001
Trachemys scripta scripta,32.317791999999997,-90.338678000000002
Trachemys scripta scripta,32.323157999999999,-80.824737999999996
Trachemys scripta scripta,32.323238000000003,-87.120642000000004
Trachemys scripta scripta,32.323411000000000,-80.824532000000005
Trachemys scripta scripta,32.325279000000002,-81.049513000000005
Trachemys scripta scripta,32.326858000000001,-81.049028000000007
Trachemys scripta scripta,32.328789000000000,-64.705517999999998
Trachemys scripta scripta,32.329017000000000,-80.460752999999997
Trachemys scripta scripta,32.336078000000001,-80.822479999999999
Trachemys scripta scripta,32.342767000000002,-80.461922000000001
Trachemys scripta scripta,32.346209999999999,-86.194192000000001
Trachemys scripta scripta,32.350822999999998,-86.211810999999997
Trachemys scripta scripta,32.350979000000002,-86.211680000000001
Trachemys scripta scripta,32.366683999999999,-90.304976999999994
Trachemys scripta scripta,32.369596999999999,-84.187967999999998
Trachemys scripta scripta,32.371689000000003,-80.444912000000002
Trachemys scripta scripta,32.379266999999999,-80.734595999999996
Trachemys scripta scripta,32.380961999999997,-80.704116999999997
Trachemys scripta scripta,32.381301999999998,-80.689767000000003
Trachemys scripta scripta,32.381461000000002,-80.690354999999997
Trachemys scripta scripta,32.381680000000003,-80.690377999999995
Trachemys scripta scripta,32.381692000000001,-80.690630999999996
Trachemys scripta scripta,32.381712999999998,-80.690456999999995
Trachemys scripta scripta,32.381737000000001,-80.690616000000006
Trachemys scripta scripta,32.381982000000001,-80.690138000000005
Trachemys scripta scripta,32.382075999999998,-80.690304999999995
Trachemys scripta scripta,32.382243000000003,-80.689992000000004
Trachemys scripta scripta,32.382323000000000,-80.690697999999998
Trachemys scripta scripta,32.382370000000002,-80.689904999999996
Trachemys scripta scripta,32.382370000000002,-80.689904999999996
Trachemys scripta scripta,32.382370000000002,-80.689904999999996
Trachemys scripta scripta,32.382371999999997,-80.689924000000005
Trachemys scripta scripta,32.382371999999997,-80.689924000000005
Trachemys scripta scripta,32.382435000000001,-80.691039000000004
Trachemys scripta scripta,32.382460000000002,-80.690856999999994
Trachemys scripta scripta,32.382559999999998,-80.690596999999997
Trachemys scripta scripta,32.382632000000001,-80.690386000000004
Trachemys scripta scripta,32.382644999999997,-80.691158000000001
Trachemys scripta scripta,32.383035000000000,-80.690307000000004
Trachemys scripta scripta,32.384743999999998,-81.212491999999997
Trachemys scripta scripta,32.387127999999997,-86.161271999999997
Trachemys scripta scripta,32.387551999999999,-84.968828999999999
Trachemys scripta scripta,32.388007000000002,-80.683831999999995
Trachemys scripta scripta,32.388007000000002,-80.683831999999995
Trachemys scripta scripta,32.408859000000000,-81.691237999999998
Trachemys scripta scripta,32.409889000000000,-80.657447000000005
Trachemys scripta scripta,32.411445000000001,-80.436232000000004
Trachemys scripta scripta,32.411445000000001,-80.436232000000004
Trachemys scripta scripta,32.416511999999997,-81.790916999999993
Trachemys scripta scripta,32.417720000000003,-81.791387999999998
Trachemys scripta scripta,32.417985999999999,-81.790936000000002
Trachemys scripta scripta,32.418010000000002,-81.791030000000006
Trachemys scripta scripta,32.419607999999997,-81.791122000000001
Trachemys scripta scripta,32.420912000000001,-81.789428000000001
Trachemys scripta scripta,32.421475000000001,-81.788527999999999
Trachemys scripta scripta,32.422142000000001,-81.786237999999997
Trachemys scripta scripta,32.423225000000002,-81.787255000000002
Trachemys scripta scripta,32.423319999999997,-81.787025000000000
Trachemys scripta scripta,32.423653000000002,-84.911392000000006
Trachemys scripta scripta,32.424661999999998,-81.782363000000004
Trachemys scripta scripta,32.424937999999997,-81.787094999999994
Trachemys scripta scripta,32.424976999999998,-81.823719999999994
Trachemys scripta scripta,32.425277999999999,-81.786697000000004
Trachemys scripta scripta,32.431552000000003,-80.669828999999993
Trachemys scripta scripta,32.432183999999999,-80.391940000000005
Trachemys scripta scripta,32.439143999999999,-99.691006999999999
Trachemys scripta scripta,32.442146999999999,-80.730085000000003
Trachemys scripta scripta,32.445121000000000,-80.428015000000002
Trachemys scripta scripta,32.455725000000001,-80.433031000000000
Trachemys scripta scripta,32.464086999999999,-83.809859000000003
Trachemys scripta scripta,32.466012999999997,-84.860365999999999
Trachemys scripta scripta,32.467536000000003,-84.996184999999997
Trachemys scripta scripta,32.467542000000002,-84.996184999999997
Trachemys scripta scripta,32.468567000000000,-90.156700999999998
Trachemys scripta scripta,32.469774000000001,-81.078222999999994
Trachemys scripta scripta,32.485497000000002,-81.204475000000002
Trachemys scripta scripta,32.492702999999999,-81.223898000000005
Trachemys scripta scripta,32.493906000000003,-80.345018999999994
Trachemys scripta scripta,32.497256000000000,-85.411591999999999
Trachemys scripta scripta,32.497363000000000,-85.007268999999994
Trachemys scripta scripta,32.497391999999998,-85.007268999999994
Trachemys scripta scripta,32.502546000000002,-80.391501000000005
Trachemys scripta scripta,32.503627999999999,-86.258725999999996
Trachemys scripta scripta,32.505617000000001,-80.294521000000003
Trachemys scripta scripta,32.507513000000003,-84.296740000000000
Trachemys scripta scripta,32.512856999999997,-85.506760999999997
Trachemys scripta scripta,32.514406999999999,-80.764955999999998
Trachemys scripta scripta,32.531193999999999,-82.949298999999996
Trachemys scripta scripta,32.547383000000004,-85.424035000000003
Trachemys scripta scripta,32.556071000000003,-80.300351000000006
Trachemys scripta scripta,32.561067000000001,-80.174987999999999
Trachemys scripta scripta,32.566648999999998,-80.181102999999993
Trachemys scripta scripta,32.566671999999997,-80.181205000000006
Trachemys scripta scripta,32.566865999999997,-80.181477999999998
Trachemys scripta scripta,32.567433000000001,-80.181730000000002
Trachemys scripta scripta,32.572865999999998,-81.275035000000003
Trachemys scripta scripta,32.574091000000003,-85.945605999999998
Trachemys scripta scripta,32.577128000000002,-80.170652000000004
Trachemys scripta scripta,32.581802000000003,-88.194553999999997
Trachemys scripta scripta,32.585509999999999,-81.416876999999999
Trachemys scripta scripta,32.587138000000003,-85.542586999999997
Trachemys scripta scripta,32.588562000000003,-85.494505000000004
Trachemys scripta scripta,32.588597000000000,-85.495071999999993
Trachemys scripta scripta,32.588622000000001,-85.494353000000004
Trachemys scripta scripta,32.588813999999999,-85.494803000000005
Trachemys scripta scripta,32.588906999999999,-85.494764000000004
Trachemys scripta scripta,32.591904999999997,-80.183698000000007
Trachemys scripta scripta,32.595086999999999,-85.566750999999996
Trachemys scripta scripta,32.595542999999999,-80.460058000000004
Trachemys scripta scripta,32.596020000000003,-81.320671000000004
Trachemys scripta scripta,32.597389000000000,-85.484003000000001
Trachemys scripta scripta,32.598072000000002,-84.825111000000007
Trachemys scripta scripta,32.603456999999999,-80.450524000000001
Trachemys scripta scripta,32.608237000000003,-80.084817000000001
Trachemys scripta scripta,32.608237000000003,-80.084817000000001
Trachemys scripta scripta,32.609803999999997,-85.480783000000002
Trachemys scripta scripta,32.609803999999997,-85.480783000000002
Trachemys scripta scripta,32.609803999999997,-85.480783000000002
Trachemys scripta scripta,32.609803999999997,-85.480783000000002
Trachemys scripta scripta,32.609803999999997,-85.480783000000002
Trachemys scripta scripta,32.609803999999997,-85.480783000000002
Trachemys scripta scripta,32.611545000000000,-80.051072000000005
Trachemys scripta scripta,32.617457999999999,-80.482872000000000
Trachemys scripta scripta,32.620987999999997,-82.343604999999997
Trachemys scripta scripta,32.623987999999997,-116.998189999999994
Trachemys scripta scripta,32.625661999999998,-83.540475000000001
Trachemys scripta scripta,32.634283000000003,-96.971502000000001
Trachemys scripta scripta,32.650846999999999,-85.369330000000005
Trachemys scripta scripta,32.657629000000000,-85.439691999999994
Trachemys scripta scripta,32.658934000000002,-80.395491000000007
Trachemys scripta scripta,32.663733000000001,-80.395461999999995
Trachemys scripta scripta,32.664948000000003,-80.395898000000003
Trachemys scripta scripta,32.665205999999998,-80.299561999999995
Trachemys scripta scripta,32.670988000000001,-85.493942000000004
Trachemys scripta scripta,32.679177000000003,-80.345365000000001
Trachemys scripta scripta,32.681010000000001,-80.346154999999996
Trachemys scripta scripta,32.681376000000000,-80.344392999999997
Trachemys scripta scripta,32.682098000000003,-80.348287999999997
Trachemys scripta scripta,32.684120000000000,-85.510345000000001
Trachemys scripta scripta,32.692134000000003,-80.601400999999996
Trachemys scripta scripta,32.700712000000003,-97.318273000000005
Trachemys scripta scripta,32.703246999999998,-97.390136999999996
Trachemys scripta scripta,32.703713999999998,-97.164545000000004
Trachemys scripta scripta,32.705579000000000,-84.686221000000003
Trachemys scripta scripta,32.708860999999999,-80.605570999999998
Trachemys scripta scripta,32.713889999999999,-97.385002000000000
Trachemys scripta scripta,32.716276999999998,-97.385129000000006
Trachemys scripta scripta,32.717280000000002,-79.972016999999994
Trachemys scripta scripta,32.734364999999997,-79.995294999999999
Trachemys scripta scripta,32.735053000000001,-79.964574999999996
Trachemys scripta scripta,32.735475999999998,-79.987435000000005
Trachemys scripta scripta,32.735526000000000,-79.987527999999998
Trachemys scripta scripta,32.735605000000000,-79.987674999999996
Trachemys scripta scripta,32.736128000000001,-79.988426000000004
Trachemys scripta scripta,32.740231999999999,-83.568403000000004
Trachemys scripta scripta,32.745834000000002,-97.349723999999995
